Zwischen Himmel und Hölle	1963	8.3	Akira Kurosawa 	https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0057565/
Toy Story 3	2010	8.3	Lee Unkrich 	https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0435761/
Capernaum: Stadt der Hoffnung	2018	8.3	Nadine Labaki 	https://m.media-amazon.com/images/M/MV5BY2Y3OWNkMTctYzNjYS00NWVkLTg4OWEtY2YxN2I3NDhlYzE0XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt8267604/
Die Rückkehr der Jedi-Ritter	1983	8.3	Richard Marquand 	https://m.media-amazon.com/images/M/MV5BOWZlMjFiYzgtMTUzNC00Y2IzLTk1NTMtZmNhMTczNTk0ODk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0086190/
2001: Odyssee im Weltraum	1968	8.3	Stanley Kubrick 	https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0062622/
Vergiss mein nicht	2004	8.3	Michel Gondry 	https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0338013/
Komm und sieh'	1985	8.3	Elem Klimov 	https://m.media-amazon.com/images/M/MV5BODM4Njg0NTAtYjI5Ny00ZjAxLTkwNmItZTMxMWU5M2U3M2RjXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0091251/
Reservoir Dogs: Wilde Hunde	1992	8.3	Quentin Tarantino 	https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0105236/
Die Jagd	2012	8.3	Thomas Vinterberg 	https://m.media-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt2106476/
Citizen Kane	1941	8.2	Orson Welles 	https://m.media-amazon.com/images/M/MV5BYjBiOTYxZWItMzdiZi00NjlkLWIzZTYtYmFhZjhiMTljOTdkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0033467/
Lawrence von Arabien	1962	8.2	David Lean 	https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0056172/
M: Eine Stadt sucht einen Mörder	1931	8.2	Fritz Lang 	https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0022100/
Ikiru - Einmal wirklich leben	1952	8.2	Akira Kurosawa 	https://m.media-amazon.com/images/M/MV5BZmM0NGY3Y2MtMTA1YS00YmQzLTk2YTctYWFhMDkzMDRjZWQzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0044741/
Der unsichtbare Dritte	1959	8.2	Alfred Hitchcock 	https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0053125/
Aus dem Reich der Toten	1958	8.2	Alfred Hitchcock 	https://m.media-amazon.com/images/M/MV5BYTE4ODEwZDUtNDFjOC00NjAxLWEzYTQtYTI1NGVmZmFlNjdiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0052357/
Das Appartement	1960	8.2	Billy Wilder 	https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0053604/
Die fabelhafte Welt der Amelie	2001	8.2	Jean-Pierre Jeunet 	https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0211915/
Frau ohne Gewissen	1944	8.2	Billy Wilder 	https://m.media-amazon.com/images/M/MV5BOTdlNjgyZGUtOTczYi00MDdhLTljZmMtYTEwZmRiOWFkYjRhXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0036775/
Uhrwerk Orange	1971	8.2	Stanley Kubrick 	https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0066921/
Full Metal Jacket	1987	8.2	Stanley Kubrick 	https://m.media-amazon.com/images/M/MV5BNzkxODk0NjEtYjc4Mi00ZDI0LTgyYjEtYzc1NDkxY2YzYTgyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0093058/
Scarface	1983	8.2	Brian De Palma 	https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0086250/
Hamilton	2020	8.2	Thomas Kail 	https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt8503618/
Die Frau die singt - Incendies	2010	8.2	Denis Villeneuve 	https://m.media-amazon.com/images/M/MV5BMWE3MGYzZjktY2Q5Mi00Y2NiLWIyYWUtMmIyNzA3YmZlMGFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1255953/
Heat	1995	8.2	Michael Mann 	https://m.media-amazon.com/images/M/MV5BYjZjNTJlZGUtZTE1Ny00ZDc4LTgwYjUtMzk0NDgwYzZjYTk1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0113277/
Wer die Nachtigall stört	1962	8.2	Robert Mulligan 	https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0056592/
Oben	2009	8.2	Pete Docter 	https://m.media-amazon.com/images/M/MV5BYjBkM2RjMzItM2M3Ni00N2NjLWE3NzMtMGY4MzE4MDAzMTRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1049413/
Der Clou	1973	8.2	George Roy Hill 	https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0070735/
Nader und Simin - eine Trennung	2011	8.2	Asghar Farhadi 	https://m.media-amazon.com/images/M/MV5BN2JmMjViMjMtZTM5Mi00ZGZkLTk5YzctZDg5MjFjZDE4NjNkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1832382/
Metropolis	1927	8.2	Fritz Lang 	https://m.media-amazon.com/images/M/MV5BMTg5YWIyMWUtZDY5My00Zjc1LTljOTctYmI0MWRmY2M2NmRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0017136/
L.A. Confidential	1997	8.2	Curtis Hanson 	https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0119488/
Taxi Driver	1976	8.2	Martin Scorsese 	https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0075314/
Stirb langsam	1988	8.2	John McTiernan 	https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0095016/
Indiana Jones und der letzte Kreuzzug	1989	8.2	Steven Spielberg 	https://m.media-amazon.com/images/M/MV5BY2Q0ODg4ZmItNDZiYi00ZWY5LTg2NzctNmYwZjA5OThmNzE1XkEyXkFqcGdeQXVyMjM4MzQ4OTQ@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0097576/
Snatch: Schweine und Diamanten	2000	8.2	Guy Ritchie 	https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0208092/
Fahrraddiebe	1948	8.2	Vittorio De Sica 	https://m.media-amazon.com/images/M/MV5BNmI1ODdjODctMDlmMC00ZWViLWI5MzYtYzRhNDdjYmM3MzFjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0040522/
Taare Zameen Par: Ein Stern auf Erden	2007	8.2	Aamir Khan 	https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0986264/
1917	2019	8.2	Sam Mendes 	https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt8579674/
Top Gun: Maverick	2022	8.2	Joseph Kosinski 	https://m.media-amazon.com/images/M/MV5BZWYzOGEwNTgtNWU3NS00ZTQ0LWJkODUtMmVhMjIwMjA1ZmQwXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1745960/
Der Untergang	2004	8.2	Oliver Hirschbiegel 	https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0363163/
Dangal: Die Hoffnung auf den großen Sieg	2016	8.2	Nitesh Tiwari 	https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt5074352/
Für ein paar Dollar mehr	1965	8.2	Sergio Leone 	https://m.media-amazon.com/images/M/MV5BMzJlZTNkYjQtMTE1OS00YTJlLTgxNjItYzg4NTllODdkMzBiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0059578/
Batman Begins	2005	8.2	Christopher Nolan 	https://m.media-amazon.com/images/M/MV5BOTY4YjI2N2MtYmFlMC00ZjcyLTg3YjEtMDQyM2ZjYzQ5YWFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0372784/
Der Vagabund und das Kind	1921	8.2	Charles Chaplin 	https://m.media-amazon.com/images/M/MV5BZjhhMThhNDItNTY2MC00MmU1LTliNDEtNDdhZjdlNTY5ZDQ1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0012349/
Manche mögen's heiß	1959	8.2	Billy Wilder 	https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0053291/
The Father	2020	8.2	Florian Zeller 	https://m.media-amazon.com/images/M/MV5BZGJhNWRiOWQtMjI4OS00ZjcxLTgwMTAtMzQ2ODkxY2JkOTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt10272386/
Alles über Eva	1950	8.2	Joseph L. Mankiewicz 	https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0042192/
The Wolf of Wall Street	2013	8.2	Martin Scorsese 	https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0993846/
Green Book	2018	8.2	Peter Farrelly 	https://m.media-amazon.com/images/M/MV5BYzIzYmJlYTYtNGNiYy00N2EwLTk4ZjItMGYyZTJiOTVkM2RlXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt6966692/
Das Urteil von Nürnberg	1961	8.2	Stanley Kramer 	https://m.media-amazon.com/images/M/MV5BNDc2ODQ5NTE2MV5BMl5BanBnXkFtZTcwODExMjUyNA@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0055031/
Ran	1985	8.2	Akira Kurosawa 	https://m.media-amazon.com/images/M/MV5BMmU1NGYwZWYtOWExNi00ZTEyLTgwMmUtM2ZlMDVjNWM4YjVlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0089881/
Casino	1995	8.2	Martin Scorsese 	https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0112641/
Die Truman Show	1998	8.2	Peter Weir 	https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0120382/
There Will Be Blood	2007	8.2	Paul Thomas Anderson 	https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0469494/
Pans Labyrinth	2006	8.2	Guillermo del Toro 	https://m.media-amazon.com/images/M/MV5BYzFjMThiMGItOWRlMC00MDI4LThmOGUtYTNlZGZiYWI1YjMyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0457430/
Erbarmungslos	1992	8.2	Clint Eastwood 	https://m.media-amazon.com/images/M/MV5BODM3YWY4NmQtN2Y3Ni00OTg0LWFhZGQtZWE3ZWY4MTJlOWU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0105695/
The Sixth Sense - Nicht jede Gabe ist ein Segen	1999	8.2	M. Night Shyamalan 	https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0167404/
Shutter Island	2010	8.2	Martin Scorsese 	https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1130884/
A Beautiful Mind: Genie und Wahnsinn	2001	8.2	Ron Howard 	https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0268978/
Jurassic Park	1993	8.2	Steven Spielberg 	https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0107290/
Yojimbo - Der Leibwächter	1961	8.1	Akira Kurosawa 	https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0055630/
Der Schatz der Sierra Madre	1948	8.1	John Huston 	https://m.media-amazon.com/images/M/MV5BOTJlZWMxYzEtMjlkMS00ODE0LThlM2ItMDI3NGQ2YjhmMzkxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0040897/
Die Ritter der Kokosnuß	1975	8.1	Terry Gilliam 	https://m.media-amazon.com/images/M/MV5BN2IyNTE4YzUtZWU0Mi00MGIwLTgyMmQtMzQ4YzQxYWNlYWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0071853/
No Country for Old Men	2007	8.1	Ethan Coen 	https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0477348/
Gesprengte Ketten	1963	8.1	John Sturges 	https://m.media-amazon.com/images/M/MV5BNzA2NmYxMWUtNzBlMC00MWM2LTkwNmQtYTFlZjQwODNhOWE0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0057115/
Kill Bill - Vol. 1	2003	8.1	Quentin Tarantino 	https://m.media-amazon.com/images/M/MV5BNzM3NDFhYTAtYmU5Mi00NGRmLTljYjgtMDkyODQ4MjNkMGY2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0266697/
Rashomon - Das Lustwäldchen	1950	8.1	Akira Kurosawa 	https://m.media-amazon.com/images/M/MV5BMjEzMzA4NDE2OF5BMl5BanBnXkFtZTcwNTc5MDI2NQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0042876/
Das Ding aus einer anderen Welt	1982	8.1	John Carpenter 	https://m.media-amazon.com/images/M/MV5BNGViZWZmM2EtNGYzZi00ZDAyLTk3ODMtNzIyZTBjN2Y1NmM1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0084787/
Spider-Man: No Way Home	2021	8.1	Jon Watts 	https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt10872600/
Findet Nemo	2003	8.1	Andrew Stanton 	https://m.media-amazon.com/images/M/MV5BZjMxYzBiNjUtZDliNC00MDAyLTg3N2QtOWNjNmNhZGQzNDg5XkEyXkFqcGdeQXVyNjE2MjQwNjc@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0266543/
Der Elefantenmensch	1980	8.1	David Lynch 	https://m.media-amazon.com/images/M/MV5BMDVjNjIwOGItNDE3Ny00OThjLWE0NzQtZTU3YjMzZTZjMzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0080678/
Chinatown	1974	8.1	Roman Polanski 	https://m.media-amazon.com/images/M/MV5BMjJkMDZhYzItZTFhMi00ZGI4LThlNTAtZDNlYmEwNjFkNDYzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0071315/
Wie ein wilder Stier	1980	8.1	Martin Scorsese 	https://m.media-amazon.com/images/M/MV5BYjRmODkzNDItMTNhNi00YjJlLTg0ZjAtODlhZTM0YzgzYThlXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0081398/
V wie Vendetta	2005	8.1	James McTeigue 	https://m.media-amazon.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0434409/
Vom Winde verweht	1939	8.1	Victor Fleming 	https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0031381/
Bube Dame König grAS	1998	8.1	Guy Ritchie 	https://m.media-amazon.com/images/M/MV5BMTAyN2JmZmEtNjAyMy00NzYwLThmY2MtYWQ3OGNhNjExMmM4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0120735/
Bei Anruf Mord	1954	8.1	Alfred Hitchcock 	https://m.media-amazon.com/images/M/MV5BOWIwODIxYWItZDI4MS00YzhhLWE3MmYtMzlhZDIwOTMzZmE5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0046912/
Alles steht Kopf	2015	8.1	Pete Docter 	https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt2096673/
In ihren Augen	2009	8.1	Juan José Campanella 	https://m.media-amazon.com/images/M/MV5BY2FhZGI5M2QtZWFiZS00NjkwLWE4NWQtMzg3ZDZjNjdkYTJiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1305806/
Das wandelnde Schloss	2004	8.1	Hayao Miyazaki 	https://m.media-amazon.com/images/M/MV5BNmM4YTFmMmItMGE3Yy00MmRkLTlmZGEtMzZlOTQzYjk3MzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0347149/
Three Billboards Outside Ebbing, Missouri	2017	8.1	Martin McDonagh 	https://m.media-amazon.com/images/M/MV5BMjI0ODcxNzM1N15BMl5BanBnXkFtZTgwMzIwMTEwNDI@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt5027774/
Trainspotting - Neue Helden	1996	8.1	Danny Boyle 	https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0117951/
Die Brücke am Kwai	1957	8.1	David Lean 	https://m.media-amazon.com/images/M/MV5BOGY5NmNlMmQtYzRlYy00NGQ5LWFkYjYtNzExZmQyMTg0ZDA0XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0050212/
Prisoners	2013	8.1	Denis Villeneuve 	https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1392214/
Fargo: Blutiger Schnee	1996	8.1	Joel Coen 	https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0116282/
Warrior	2011	8.1	Gavin O'Connor 	https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1291584/
Gran Torino	2008	8.1	Clint Eastwood 	https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1205489/
